Timestamp;matlab_p;matlab_x;matlab_y;matlab_z
39031;7.245840E+000;-3.148908E+006;2.547216E+006;3.841600E+006
39058;7.218549E+000;-1.553695E+006;8.497225E+006;2.840890E+005
39085;2.560941E+000;-7.330400E+004;2.905210E+005;1.612900E+004
39113;4.612961E+000;2.415000E+003;1.322500E+004;6.760000E+002
39140;4.910139E+000;5.200000E+001;2.025000E+003;4.000000E+000
39167;4.925177E+000;6.000000E+000;4.489000E+003;3.600000E+001
39195;4.897382E+000;0.000000E+000;1.024000E+003;0.000000E+000
39222;4.920432E+000;0.000000E+000;1.156000E+003;0.000000E+000
39250;4.940688E+000;0.000000E+000;1.600000E+003;0.000000E+000
39277;4.974777E+000;0.000000E+000;1.000000E+000;0.000000E+000
39304;4.986857E+000;0.000000E+000;1.000000E+000;0.000000E+000
39332;4.884210E+000;0.000000E+000;1.024000E+003;0.000000E+000
39359;4.931777E+000;0.000000E+000;1.681000E+003;0.000000E+000
39387;4.912485E+000;0.000000E+000;5.476000E+003;0.000000E+000
39414;4.903255E+000;0.000000E+000;1.000000E+000;0.000000E+000
39442;4.934328E+000;0.000000E+000;1.000000E+000;0.000000E+000
39470;4.934702E+000;0.000000E+000;1.000000E+000;0.000000E+000
39498;4.994101E+000;0.000000E+000;1.024000E+003;0.000000E+000
39525;4.957372E+000;0.000000E+000;4.900000E+001;0.000000E+000
39553;4.950459E+000;0.000000E+000;1.681000E+003;0.000000E+000
39581;4.918953E+000;0.000000E+000;6.400000E+001;0.000000E+000
39607;4.917598E+000;0.000000E+000;1.000000E+000;0.000000E+000
39634;5.005562E+000;0.000000E+000;1.000000E+000;0.000000E+000
39662;4.887592E+000;0.000000E+000;1.000000E+000;0.000000E+000
39689;4.942348E+000;0.000000E+000;1.600000E+003;0.000000E+000
39716;4.900966E+000;0.000000E+000;5.476000E+003;0.000000E+000
39743;4.899781E+000;0.000000E+000;1.156000E+003;0.000000E+000
39771;4.891129E+000;0.000000E+000;6.400000E+001;0.000000E+000
39798;4.854416E+000;0.000000E+000;6.400000E+001;0.000000E+000
39825;4.953104E+000;0.000000E+000;5.329000E+003;0.000000E+000
39851;4.934460E+000;0.000000E+000;1.681000E+003;0.000000E+000
39877;4.892320E+000;0.000000E+000;5.476000E+003;0.000000E+000
39904;4.869725E+000;0.000000E+000;1.000000E+000;0.000000E+000
39932;4.960284E+000;0.000000E+000;1.000000E+000;0.000000E+000
39960;4.888198E+000;0.000000E+000;1.156000E+003;0.000000E+000
39987;4.946929E+000;-1.326000E+004;4.161600E+004;4.225000E+003
40014;4.794874E+000;-6.500000E+001;2.560000E+002;0.000000E+000
40042;4.877400E+000;2.670000E+002;7.921000E+003;9.000000E+000
40069;4.902817E+000;0.000000E+000;1.690000E+002;0.000000E+000
40096;4.910372E+000;0.000000E+000;1.690000E+002;0.000000E+000
40123;4.876769E+000;-2.940000E+002;1.960000E+002;4.410000E+002
40151;4.940317E+000;-9.120000E+003;2.560000E+004;3.481000E+003
40178;4.905342E+000;-2.236100E+004;1.436410E+005;3.481000E+003
