Timestamp;matlab_p;matlab_x;matlab_y;matlab_z
11709;1.494258E+001;1.547136E+006;2.926810E+005;8.031556E+006
11737;1.291475E+001;5.435100E+005;1.944810E+005;8.473921E+006
11764;1.049305E+001;7.493860E+005;5.062500E+004;8.755681E+006
11791;9.538532E+000;2.557017E+006;8.262810E+005;7.879249E+006
11819;9.323895E+000;2.641200E+006;8.649000E+005;7.912969E+006
11845;1.559051E+001;1.513596E+006;2.125210E+005;8.732025E+006
11873;1.248837E+001;1.350240E+006;3.757690E+005;7.958041E+006
11900;1.128588E+001;3.967785E+006;2.117025E+006;7.371225E+006
11927;1.462334E+001;4.614750E+006;3.090564E+006;6.974881E+006
11955;1.696705E+001;3.605252E+006;1.932100E+006;7.458361E+006
11983;1.773928E+001;2.533327E+006;7.796890E+005;8.116801E+006
12010;1.461407E+001;4.957680E+005;2.822400E+004;8.485569E+006
12037;1.249021E+001;6.509040E+005;3.132900E+004;8.392609E+006
12064;1.054167E+001;8.689680E+005;1.689210E+005;8.797156E+006
12092;1.032321E+001;1.335168E+006;2.079360E+005;8.573184E+006
12118;1.019384E+001;-1.463000E+004;7.569000E+003;8.856576E+006
12145;9.638751E+000;-4.169370E+005;3.610000E+002;8.844676E+006
12173;9.164600E+000;2.959300E+005;5.760000E+002;8.892324E+006
12201;8.826068E+000;1.306116E+006;1.918440E+005;8.684809E+006
12229;8.867313E+000;7.703520E+005;6.969600E+004;8.880400E+006
12257;9.210997E+000;2.734240E+005;8.464000E+003;8.596624E+006
12285;8.837930E+000;7.954330E+005;1.849000E+005;8.844676E+006
12312;8.908564E+000;1.095495E+006;2.088490E+005;8.549776E+006
12340;8.726586E+000;3.085950E+005;1.102500E+004;8.755681E+006
12368;8.902660E+000;7.676760E+005;6.708100E+004;8.381025E+006
12396;9.321527E+000;1.319991E+006;1.998090E+005;8.584900E+006
12422;9.128771E+000;5.973140E+005;8.584900E+004;8.620096E+006
12450;9.307423E+000;9.571250E+005;1.672810E+005;8.608356E+006
12476;9.438864E+000;1.334700E+005;8.100000E+003;8.503056E+006
12502;9.207701E+000;1.726340E+006;3.481000E+005;8.673025E+006
12530;9.412585E+000;1.166400E+005;1.600000E+003;8.720209E+006
12557;9.452477E+000;1.181200E+005;4.410000E+002;8.785296E+006
12585;9.416458E+000;6.776160E+005;5.198400E+004;8.596624E+006
12611;9.068444E+000;6.347240E+005;1.108890E+005;8.832784E+006
12638;8.940727E+000;1.195298E+006;1.624090E+005;8.797156E+006
12666;9.070535E+000;9.036180E+005;9.363600E+004;8.708401E+006
12693;9.142939E+000;7.679600E+005;1.162810E+005;8.797156E+006
12720;9.018735E+000;7.537320E+005;6.350400E+004;8.584900E+006
12746;9.075992E+000;1.060290E+006;1.274490E+005;8.696601E+006
12773;9.449369E+000;1.049427E+006;1.303210E+005;8.797156E+006
12801;8.958856E+000;1.142016E+006;1.474560E+005;8.844676E+006
12828;9.011515E+000;1.024164E+006;1.211040E+005;8.797156E+006
12854;8.819385E+000;2.842100E+005;9.409000E+003;8.910225E+006
12882;9.113882E+000;2.735130E+005;5.776000E+003;8.696601E+006
12908;9.509858E+000;9.991300E+005;7.022500E+004;8.561476E+006
12934;9.350923E+000;9.535320E+005;1.169640E+005;8.755681E+006
12961;9.095857E+000;4.227840E+005;2.073600E+004;8.743849E+006
12988;8.959969E+000;5.010300E+005;2.924100E+004;8.720209E+006
13016;8.959969E+000;8.234400E+005;7.952400E+004;8.526400E+006
13044;8.959969E+000;-2.895900E+005;9.604000E+003;8.809024E+006
13072;8.996230E+000;-1.489000E+005;2.500000E+003;8.809024E+006
13099;8.920211E+000;3.418520E+005;1.345600E+004;8.596624E+006
13126;8.865616E+000;5.013300E+005;2.890000E+004;8.934121E+006
13153;8.918273E+000;1.038100E+005;1.225000E+003;8.868484E+006
13180;8.968845E+000;1.609200E+005;1.416100E+004;8.673025E+006
13207;9.085872E+000;6.526130E+005;5.428900E+004;8.755681E+006
13235;9.210127E+000;1.268930E+006;9.672100E+004;8.538084E+006
13261;9.120058E+000;1.536524E+006;4.243600E+004;8.684809E+006
13288;9.086313E+000;6.660220E+005;5.107600E+004;9.018009E+006
13315;9.173141E+000;1.294048E+006;1.900960E+005;8.596624E+006
13343;9.277028E+000;7.323090E+005;6.200100E+004;8.785296E+006
13370;9.010359E+000;6.444900E+005;1.260250E+005;8.732025E+006
13398;9.209925E+000;1.060920E+006;8.880400E+004;8.661249E+006
13425;9.137183E+000;8.015840E+005;2.323240E+005;8.820900E+006
13453;9.100598E+000;8.959710E+005;6.350400E+004;8.785296E+006
13481;9.239352E+000;1.318724E+006;1.082410E+005;8.856576E+006
13508;9.096550E+000;-1.119860E+005;7.225000E+003;8.922169E+006
13536;9.448030E+000;8.874440E+005;6.002500E+004;8.462281E+006
13562;9.243380E+000;6.006000E+003;4.000000E+000;8.820900E+006
13589;8.780200E+000;9.787670E+005;1.095610E+005;8.620096E+006
